Order_ID,Order_Date,Dispatch_Date,Estimated_Delivery,Actual_Delivery,Delivery_Status,Region,City,Parent_Company,Category,Brand,Product,Number_of_Boxes,Total_Weight_KG,Order_Value_SAR,Delivery_Carrier,Payment_Method,Customer_Type,Days_Late,On_Time,City_Latitude,City_Longitude,Region_Latitude,Region_Longitude,Carrier Latitude,Carrier Longitude,Carrier_Latitude_old,Carrier_Longitude_old
ORD2145,29/12/2024,31/12/2024,04/01/2025,04/01/2025,Delivered,Hail,Baqa,Nestlé,Beverages,Milo,Milo 400g,12,59.07,1963.92,Aramex,Corporate Account,Hospital,0,True,26.3256,43.4885,27.5114,41.7208,27.5114,41.7208,24.7838,46.6312
ORD2146,19/03/2023,21/03/2023,25/03/2023,25/03/2023,Delivered,Hail,Hail,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,18,65.28,2451.1,Saudi Post,Credit Card,Hospital,0,True,27.5114,41.7208,27.5114,41.7208,27.5155,41.723,24.774265,46.738586
ORD2147,23/02/2025,25/02/2025,01/03/2025,01/03/2025,Delivered,Najran,Najran,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,17,76.5,2903.14,Aramex,Credit Card,School,0,True,17.565,44.2289,17.565,44.2289,26.4207,50.0888,24.7838,46.6312
ORD2148,18/06/2023,19/06/2023,21/06/2023,21/06/2023,Delivered,Al Bahah,Al Mandaq,Unilever,Personal Care,Dove,Dove Soap 90g,20,43.99,3007.01,Saudi Post,Bank Transfer,Restaurant,0,True,20.1233,41.2806,20.0129,41.4677,20.0172,41.4718,24.774265,46.738586
ORD2149,28/06/2023,29/06/2023,01/07/2023,01/07/2023,Delivered,Tabuk,Haql,PepsiCo,Beverages,7Up,7Up 1L Bottle,12,40.23,2030.24,DHL,Cash on Delivery,Hospital,0,True,29.1531,34.9431,28.3838,36.555,28.3845,36.5562,24.7292,46.6443
ORD2150,07/11/2024,07/11/2024,09/11/2024,09/11/2024,Delivered,Najran,Sharurah,Almarai,Dairy,Lusine,Lusine Cheese 200g,14,23.73,1480.44,Aramex,Cash on Delivery,Hospital,0,True,17.4753,47.1216,17.565,44.2289,26.4207,50.0888,24.7838,46.6312
ORD2151,28/12/2024,30/12/2024,01/01/2025,01/01/2025,Delivered,Northern Borders,Rafha,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,13,33.75,962.33,DHL,Cash on Delivery,Retail,0,True,29.6204,43.4933,30.9753,41.0381,30.002,41.0015,24.7292,46.6443
ORD2152,20/03/2023,21/03/2023,22/03/2023,22/03/2023,Delivered,Qassim,Ar Rass,Procter & Gamble,Personal Care,Gillette,Gillette Razor,4,8.68,692.42,DHL,Credit Card,School,0,True,25.8694,43.4973,26.3259,43.974,26.3265,43.9735,24.7292,46.6443
ORD2153,19/02/2024,21/02/2024,25/02/2024,25/02/2024,Delivered,Northern Borders,Al Uwayqilah,Almarai,Dairy,Lusine,Lusine Cheese 200g,15,28.53,1096.13,Saudi Post,Cash on Delivery,Supermarket,0,True,29.7481,41.2831,30.9753,41.0381,30.004,41.001,24.774265,46.738586
ORD2154,28/07/2024,30/07/2024,01/08/2024,01/08/2024,Delivered,Makkah,Jeddah,Procter & Gamble,Personal Care,Gillette,Gillette Razor,8,27.94,521.92,DHL,Credit Card,Hospital,0,True,21.4858,39.1925,21.3891,39.8579,21.3912,39.8601,24.7292,46.6443
ORD2155,31/03/2024,02/04/2024,04/04/2024,04/04/2024,Delivered,Tabuk,Tabuk,Nestlé,Dairy,Nido,Nido 900g,3,7.81,458.79,Naqel,Bank Transfer,Supermarket,0,True,28.3838,36.555,28.3838,36.555,28.3655,36.5432,24.6531,46.7141
ORD2156,09/08/2024,09/08/2024,13/08/2024,13/08/2024,Delivered,Riyadh,Diriyah,Unilever,Food,Lipton,Lipton Yellow Label 100g,11,21.5,694.34,Aramex,Credit Card,Supermarket,0,True,24.737,46.575,24.7136,46.6753,24.7418,46.65,24.7838,46.6312
ORD2157,30/05/2023,30/05/2023,01/06/2023,01/06/2023,Delivered,Tabuk,Haql,Unilever,Personal Care,Lux,Lux Body Wash,19,47.36,2426.55,Fetchr,Credit Card,Hospital,0,True,29.1531,34.9431,28.3838,36.555,28.3702,36.547,24.7961,46.6753
ORD2158,13/09/2023,14/09/2023,18/09/2023,18/09/2023,Delivered,Asir,Najran,Unilever,Food,Lipton,Lipton Yellow Label 100g,1,2.53,134.66,Saudi Post,Cash on Delivery,Retail,0,True,17.565,44.2289,18.2164,42.5053,20.0394,42.2969,24.774265,46.738586
ORD2159,13/01/2025,14/01/2025,18/01/2025,18/01/2025,Delivered,Najran,Hubuna,Nestlé,Beverages,Milo,Milo 400g,3,11.97,540,DHL,Corporate Account,Retail,0,True,17.3,44.1167,17.565,44.2289,26.4361,50.1032,24.7292,46.6443
ORD2160,24/01/2024,25/01/2024,26/01/2024,26/01/2024,Delivered,Hail,Al Shinan,Nestlé,Dairy,Nido,Nido 900g,17,54.42,1921.63,Aramex,Corporate Account,Supermarket,0,True,27.1667,42.0333,27.5114,41.7208,27.5114,41.7208,24.7838,46.6312
ORD2161,17/04/2024,18/04/2024,20/04/2024,20/04/2024,Delivered,Qassim,Buraidah,PepsiCo,Beverages,7Up,7Up 1L Bottle,15,36.23,2725.69,Fetchr,Cash on Delivery,Restaurant,0,True,26.3259,43.974,26.3259,43.974,26.327,43.972,24.7961,46.6753
ORD2162,17/12/2024,19/12/2024,21/12/2024,21/12/2024,Delivered,Asir,Khamis Mushait,Almarai,Juices,Almarai,Almarai Apple 1.5L,4,17.37,508.73,Fetchr,Credit Card,Supermarket,0,True,18.3064,42.7296,18.2164,42.5053,18.2195,42.503,24.7961,46.6753
ORD2163,09/06/2023,10/06/2023,14/06/2023,14/06/2023,Delivered,Qassim,Ar Rass,Unilever,Food,Lipton,Lipton Yellow Label 100g,14,57.12,2471.35,Aramex,Cash on Delivery,Hospital,0,True,25.8694,43.4973,26.3259,43.974,26.3256,43.974,24.7838,46.6312
ORD2164,19/04/2025,20/04/2025,22/04/2025,22/04/2025,Delivered,Makkah,Taif,Unilever,Food,Knorr,Knorr Chicken Cubes,6,21.36,1034.23,Fetchr,Credit Card,Retail,0,True,21.4373,40.5127,21.3891,39.8579,21.3882,39.8595,24.7961,46.6753
ORD2165,03/12/2023,03/12/2023,06/12/2023,06/12/2023,Delivered,Najran,Badr Al Janub,Unilever,Food,Knorr,Knorr Chicken Cubes,9,38.66,1249.9,Aramex,Bank Transfer,Hospital,0,True,17.9222,43.6611,17.565,44.2289,26.4207,50.0888,24.7838,46.6312
ORD2166,12/10/2024,13/10/2024,16/10/2024,16/10/2024,Delivered,Eastern Province,Hafr Al Batin,Almarai,Dairy,Almarai,Almarai Milk 1L,3,5.32,347.21,Saudi Post,Bank Transfer,School,0,True,28.4384,45.96,26.4207,50.0888,17.4933,44.12,24.774265,46.738586
ORD2167,07/04/2024,08/04/2024,11/04/2024,15/04/2024,Cancelled,Eastern Province,Dammam,Unilever,Food,Lipton,Lipton Yellow Label 100g,13,47.34,2203.88,Aramex,Cash on Delivery,School,4,False,26.4207,50.0888,26.4207,50.0888,17.4917,44.1324,24.7838,46.6312
ORD2168,10/03/2024,10/03/2024,14/03/2024,14/03/2024,Delivered,Jazan,Samtah,Almarai,Dairy,Lusine,Lusine Cheese 200g,6,17.58,1162.53,Saudi Post,Credit Card,Retail,0,True,16.5989,42.9443,16.8892,42.5703,17.3411,42.5911,24.774265,46.738586
ORD2169,09/03/2024,11/03/2024,12/03/2024,12/03/2024,Delivered,Najran,Badr Al Janub,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,9,21.49,1680.06,Aramex,Credit Card,Hospital,0,True,17.9222,43.6611,17.565,44.2289,26.4207,50.0888,24.7838,46.6312
ORD2170,04/01/2024,06/01/2024,07/01/2024,07/01/2024,Delivered,Makkah,Al Lith,Almarai,Juices,Almarai,Almarai Mango 1.5L,7,22.6,912.03,DHL,Corporate Account,Restaurant,0,True,20.131,40.2665,21.3891,39.8579,21.3912,39.8601,24.7292,46.6443
ORD2171,15/12/2023,17/12/2023,18/12/2023,18/12/2023,Delivered,Eastern Province,Jubail,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,14,64.59,1670.23,Aramex,Cash on Delivery,Supermarket,0,True,27.0046,49.646,26.4207,50.0888,17.4917,44.1324,24.7838,46.6312
ORD2172,04/12/2023,06/12/2023,10/12/2023,10/12/2023,Delivered,Riyadh,Al Majmaah,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,18,77.26,918.68,DHL,Credit Card,Retail,0,True,25.9121,45.3488,24.7136,46.6753,24.7599,46.6739,24.7292,46.6443
ORD2173,22/05/2024,22/05/2024,26/05/2024,26/05/2024,Delivered,Al Bahah,Al Bahah,Unilever,Personal Care,Dove,Dove Soap 90g,10,46.13,1758.81,Naqel,Credit Card,Restaurant,0,True,20.0129,41.4677,20.0129,41.4677,20.014,41.467,24.6531,46.7141
ORD2174,16/02/2023,17/02/2023,20/02/2023,20/02/2023,Delivered,Makkah,Jeddah,Unilever,Food,Knorr,Knorr Chicken Cubes,10,34.35,1453.42,Fetchr,Bank Transfer,School,0,True,21.4858,39.1925,21.3891,39.8579,21.3882,39.8595,24.7961,46.6753
ORD2175,26/11/2024,27/11/2024,30/11/2024,30/11/2024,Delivered,Eastern Province,Hafr Al Batin,Almarai,Dairy,Lusine,Lusine Cheese 200g,20,40.97,3324.92,Saudi Post,Corporate Account,Hospital,0,True,28.4384,45.96,26.4207,50.0888,17.4933,44.12,24.774265,46.738586
ORD2176,03/03/2024,05/03/2024,07/03/2024,07/03/2024,Delivered,Madinah,Al Ula,Nestlé,Beverages,Milo,Milo 400g,16,43.15,977.25,Fetchr,Cash on Delivery,Restaurant,0,True,26.6189,37.9284,24.5247,39.5692,24.523,39.5678,24.7961,46.6753
ORD2177,11/05/2024,11/05/2024,12/05/2024,12/05/2024,Delivered,Tabuk,Umluj,Unilever,Food,Lipton,Lipton Yellow Label 100g,20,35.02,2290.39,Naqel,Credit Card,School,0,True,25.0213,37.2685,28.3838,36.555,28.3655,36.5432,24.6531,46.7141
ORD2178,30/07/2023,01/08/2023,02/08/2023,02/08/2023,Delivered,Al Bahah,Al Bahah,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,14,51.08,2128.74,Saudi Post,Credit Card,Retail,0,True,20.0129,41.4677,20.0129,41.4677,20.0172,41.4718,24.774265,46.738586
ORD2179,10/06/2023,11/06/2023,12/06/2023,12/06/2023,Delivered,Madinah,Madinah,Almarai,Dairy,Lusine,Lusine Cheese 200g,11,51.68,1444.21,Aramex,Credit Card,Supermarket,0,True,24.5247,39.5692,24.5247,39.5692,24.5247,39.5692,24.7838,46.6312
ORD2180,17/12/2024,17/12/2024,20/12/2024,20/12/2024,Delivered,Riyadh,Dhurma,Almarai,Dairy,Lusine,Lusine Cheese 200g,2,7.08,285.51,Fetchr,Corporate Account,Hospital,0,True,24.4667,46.1167,24.7136,46.6753,24.72,46.765,24.7961,46.6753
ORD2181,18/02/2023,19/02/2023,23/02/2023,23/02/2023,Delivered,Tabuk,Haql,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,14,30.26,1944.4,Aramex,Corporate Account,School,0,True,29.1531,34.9431,28.3838,36.555,28.3838,36.555,24.7838,46.6312
ORD2182,12/03/2023,14/03/2023,18/03/2023,18/03/2023,Delivered,Jazan,Abu Arish,Almarai,Juices,Almarai,Almarai Apple 1.5L,13,29.5,2467.33,Aramex,Cash on Delivery,Supermarket,0,True,16.9689,42.8326,16.8892,42.5703,16.8892,42.5708,24.7838,46.6312
ORD2183,21/03/2024,22/03/2024,23/03/2024,27/03/2024,Cancelled,Northern Borders,Arar,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,9,34.76,934.35,Fetchr,Credit Card,Supermarket,4,False,30.9753,41.0381,30.9753,41.0381,30.001,41.002,24.7961,46.6753
ORD2184,24/01/2024,24/01/2024,28/01/2024,28/01/2024,Delivered,Makkah,Makkah,Almarai,Juices,Almarai,Almarai Apple 1.5L,2,4.86,232.22,Fetchr,Credit Card,Restaurant,0,True,21.3891,39.8579,21.3891,39.8579,21.3882,39.8595,24.7961,46.6753
ORD2185,29/10/2023,29/10/2023,31/10/2023,31/10/2023,Delivered,Asir,Sarat Abidah,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,3,7.28,471.95,Naqel,Corporate Account,Supermarket,0,True,18.0677,43.1499,18.2164,42.5053,18.2205,42.506,24.6531,46.7141
ORD2186,20/10/2024,20/10/2024,24/10/2024,24/10/2024,Delivered,Asir,Abha,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,17,70.66,1770.42,Saudi Post,Credit Card,Restaurant,0,True,18.2164,42.5053,18.2164,42.5053,20.0394,42.2969,24.774265,46.738586
ORD2187,12/05/2024,14/05/2024,16/05/2024,16/05/2024,Delivered,Northern Borders,Arar,Nestlé,Confectionery,KitKat,KitKat 4-finger,2,3.23,122.64,Naqel,Bank Transfer,Restaurant,0,True,30.9753,41.0381,30.9753,41.0381,30.003,41.0005,24.6531,46.7141
ORD2188,31/12/2023,31/12/2023,01/01/2024,01/01/2024,Delivered,Madinah,Badr,Unilever,Food,Lipton,Lipton Yellow Label 100g,12,36.14,1599.52,Fetchr,Credit Card,Restaurant,0,True,23.7829,38.7906,24.5247,39.5692,24.523,39.5678,24.7961,46.6753
ORD2189,19/11/2024,21/11/2024,23/11/2024,23/11/2024,Delivered,Tabuk,Umluj,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,11,53.93,846.69,Fetchr,Corporate Account,Supermarket,0,True,25.0213,37.2685,28.3838,36.555,28.3702,36.547,24.7961,46.6753
ORD2190,18/05/2023,20/05/2023,24/05/2023,24/05/2023,Delivered,Riyadh,Diriyah,Nestlé,Confectionery,KitKat,KitKat 4-finger,2,9.2,231.75,Naqel,Bank Transfer,Supermarket,0,True,24.737,46.575,24.7136,46.6753,24.63,46.84,24.6531,46.7141
ORD2191,24/01/2025,25/01/2025,29/01/2025,29/01/2025,Delivered,Najran,Hubuna,Unilever,Personal Care,Dove,Dove Soap 90g,11,46.98,1380.47,Aramex,Credit Card,School,0,True,17.3,44.1167,17.565,44.2289,26.4207,50.0888,24.7838,46.6312
ORD2192,11/11/2024,11/11/2024,15/11/2024,15/11/2024,Delivered,Riyadh,Diriyah,Nestlé,Confectionery,Quality,Quality Street Tin,18,42.58,3429.12,Aramex,Cash on Delivery,Supermarket,0,True,24.737,46.575,24.7136,46.6753,24.7418,46.65,24.7838,46.6312
ORD2193,16/11/2024,17/11/2024,20/11/2024,20/11/2024,Delivered,Najran,Najran,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,11,20.9,2043.34,Saudi Post,Cash on Delivery,Hospital,0,True,17.565,44.2289,17.565,44.2289,26.42,50.1,24.774265,46.738586
ORD2194,21/11/2023,23/11/2023,24/11/2023,24/11/2023,Delivered,Northern Borders,Turaif,Unilever,Food,Knorr,Knorr Chicken Cubes,12,32.28,1413.59,Saudi Post,Cash on Delivery,Supermarket,0,True,31.6725,38.663,30.9753,41.0381,30.004,41.001,24.774265,46.738586
ORD2195,10/07/2023,11/07/2023,14/07/2023,14/07/2023,Delivered,Makkah,Makkah,PepsiCo,Snacks,Lays,Lays Classic 40g,8,34.02,856.06,Naqel,Cash on Delivery,Hospital,0,True,21.3891,39.8579,21.3891,39.8579,21.3905,39.8555,24.6531,46.7141
ORD2196,24/10/2023,25/10/2023,27/10/2023,27/10/2023,Delivered,Qassim,Buraidah,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,5,20.45,894.34,DHL,Cash on Delivery,Retail,0,True,26.3259,43.974,26.3259,43.974,26.3265,43.9735,24.7292,46.6443
ORD2197,04/12/2024,06/12/2024,09/12/2024,09/12/2024,Delivered,Al Bahah,Al Mandaq,Nestlé,Confectionery,KitKat,KitKat 4-finger,18,51.49,1568.26,DHL,Cash on Delivery,Retail,0,True,20.1233,41.2806,20.0129,41.4677,20.0135,41.469,24.7292,46.6443
ORD2198,14/08/2023,16/08/2023,18/08/2023,18/08/2023,Delivered,Northern Borders,Rafha,Almarai,Juices,Almarai,Almarai Mango 1.5L,20,68.84,3945.55,Fetchr,Credit Card,Supermarket,0,True,29.6204,43.4933,30.9753,41.0381,30.001,41.002,24.7961,46.6753
ORD2199,18/10/2023,20/10/2023,23/10/2023,23/10/2023,Delivered,Makkah,Al Lith,Procter & Gamble,Personal Care,Gillette,Gillette Razor,8,31.88,787.97,Aramex,Cash on Delivery,Restaurant,0,True,20.131,40.2665,21.3891,39.8579,21.3891,39.8579,24.7838,46.6312
ORD2200,24/04/2023,26/04/2023,27/04/2023,27/04/2023,Delivered,Tabuk,Haql,Unilever,Food,Knorr,Knorr Chicken Cubes,9,28.76,1634.25,Naqel,Cash on Delivery,School,0,True,29.1531,34.9431,28.3838,36.555,28.3655,36.5432,24.6531,46.7141
ORD2201,10/03/2023,11/03/2023,13/03/2023,13/03/2023,Delivered,Makkah,Al Qunfudhah,Nestlé,Beverages,Nescafé,Nescafé Classic 200g,7,14.29,858.45,Naqel,Credit Card,Retail,0,True,19.1254,41.078,21.3891,39.8579,21.3905,39.8555,24.6531,46.7141
ORD2202,20/12/2023,20/12/2023,22/12/2023,22/12/2023,Delivered,Asir,Khamis Mushait,Unilever,Personal Care,Lux,Lux Body Wash,16,58.53,2988.46,Naqel,Credit Card,Hospital,0,True,18.3064,42.7296,18.2164,42.5053,18.2205,42.506,24.6531,46.7141
ORD2203,10/04/2024,12/04/2024,14/04/2024,14/04/2024,Delivered,Riyadh,Al Majmaah,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,5,11.82,297.3,Saudi Post,Corporate Account,Hospital,0,True,25.9121,45.3488,24.7136,46.6753,24.7136,46.7684,24.774265,46.738586
ORD2204,05/10/2024,05/10/2024,08/10/2024,08/10/2024,Delivered,Al Bahah,Al Aqiq,Almarai,Dairy,Almarai,Almarai Milk 1L,8,12.91,828.71,DHL,Bank Transfer,School,0,True,19.9843,41.6525,20.0129,41.4677,20.0135,41.469,24.7292,46.6443
ORD2205,10/01/2025,12/01/2025,15/01/2025,15/01/2025,Delivered,Qassim,Al Mithnab,Almarai,Dairy,Almarai,Almarai Milk 1L,6,13.61,587.5,Aramex,Credit Card,Retail,0,True,25.8603,44.2221,26.3259,43.974,26.3256,43.974,24.7838,46.6312
ORD2206,14/07/2023,16/07/2023,18/07/2023,18/07/2023,Delivered,Hail,Baqa,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,2,9.31,145.96,Fetchr,Corporate Account,School,0,True,26.3256,43.4885,27.5114,41.7208,27.5135,41.72,24.7961,46.6753
ORD2207,14/07/2023,16/07/2023,17/07/2023,17/07/2023,Delivered,Asir,Khamis Mushait,Almarai,Juices,Almarai,Almarai Mango 1.5L,17,69.12,2433.27,Aramex,Cash on Delivery,Retail,0,True,18.3064,42.7296,18.2164,42.5053,18.218,42.505,24.7838,46.6312
ORD2208,21/10/2024,23/10/2024,24/10/2024,24/10/2024,Delivered,Makkah,Al Lith,Unilever,Food,Knorr,Knorr Chicken Cubes,9,28.75,712.55,Saudi Post,Cash on Delivery,Retail,0,True,20.131,40.2665,21.3891,39.8579,21.392,39.858,24.774265,46.738586
ORD2209,07/10/2023,09/10/2023,12/10/2023,12/10/2023,Delivered,Hail,Hail,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,9,22.06,715.54,Naqel,Bank Transfer,Hospital,0,True,27.5114,41.7208,27.5114,41.7208,27.5145,41.7222,24.6531,46.7141
ORD2210,02/12/2023,02/12/2023,03/12/2023,03/12/2023,Delivered,Riyadh,Al Majmaah,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,5,16.55,426.1,Naqel,Credit Card,Retail,0,True,25.9121,45.3488,24.7136,46.6753,24.63,46.84,24.6531,46.7141
ORD2211,05/05/2023,07/05/2023,10/05/2023,10/05/2023,Delivered,Asir,Najran,Almarai,Juices,Almarai,Almarai Mango 1.5L,13,24.46,2518.64,Naqel,Corporate Account,Supermarket,0,True,17.565,44.2289,18.2164,42.5053,18.2205,42.506,24.6531,46.7141
ORD2212,11/04/2024,13/04/2024,17/04/2024,17/04/2024,Delivered,Eastern Province,Jubail,Unilever,Personal Care,Dove,Dove Soap 90g,16,31.03,1256.11,DHL,Cash on Delivery,Retail,0,True,27.0046,49.646,26.4207,50.0888,17.498,44.1277,24.7292,46.6443
ORD2213,04/11/2023,05/11/2023,07/11/2023,07/11/2023,Delivered,Asir,Abha,Nestlé,Dairy,Nido,Nido 900g,19,80.06,3476.59,Saudi Post,Bank Transfer,Restaurant,0,True,18.2164,42.5053,18.2164,42.5053,20.0394,42.2969,24.774265,46.738586
ORD2214,02/10/2023,04/10/2023,05/10/2023,05/10/2023,Delivered,Jazan,Abu Arish,Nestlé,Dairy,Nido,Nido 900g,15,50.23,2000.4,Fetchr,Corporate Account,Retail,0,True,16.9689,42.8326,16.8892,42.5703,16.8882,42.569,24.7961,46.6753
ORD2215,28/07/2024,30/07/2024,02/08/2024,02/08/2024,Delivered,Makkah,Makkah,Unilever,Personal Care,Dove,Dove Soap 90g,6,9.96,506.31,Naqel,Bank Transfer,Restaurant,0,True,21.3891,39.8579,21.3891,39.8579,21.3905,39.8555,24.6531,46.7141
ORD2216,26/12/2024,27/12/2024,28/12/2024,28/12/2024,Delivered,Asir,Khamis Mushait,Unilever,Food,Knorr,Knorr Chicken Cubes,15,46.2,2584.7,DHL,Corporate Account,School,0,True,18.3064,42.7296,18.2164,42.5053,18.217,42.507,24.7292,46.6443
ORD2217,29/11/2023,29/11/2023,30/11/2023,30/11/2023,Delivered,Riyadh,Riyadh,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,4,11.49,563.27,DHL,Corporate Account,School,0,True,24.7136,46.6753,24.7136,46.6753,24.7599,46.6739,24.7292,46.6443
ORD2218,11/08/2023,12/08/2023,16/08/2023,16/08/2023,Delivered,Eastern Province,Dammam,Nestlé,Confectionery,Quality,Quality Street Tin,9,37.69,1748.18,DHL,Corporate Account,Retail,0,True,26.4207,50.0888,26.4207,50.0888,17.498,44.1277,24.7292,46.6443
ORD2219,25/12/2024,25/12/2024,27/12/2024,27/12/2024,Delivered,Eastern Province,Hafr Al Batin,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,12,19.11,1445,DHL,Credit Card,School,0,True,28.4384,45.96,26.4207,50.0888,17.498,44.1277,24.7292,46.6443
ORD2220,21/07/2023,22/07/2023,26/07/2023,26/07/2023,Delivered,Makkah,Makkah,Almarai,Dairy,Almarai,Almarai Milk 1L,1,4.21,123.4,DHL,Credit Card,School,0,True,21.3891,39.8579,21.3891,39.8579,21.3912,39.8601,24.7292,46.6443
ORD2221,28/04/2025,28/04/2025,02/05/2025,03/05/2025,Cancelled,Asir,Abha,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,12,39.23,1871.43,Saudi Post,Corporate Account,Retail,1,False,18.2164,42.5053,18.2164,42.5053,20.0394,42.2969,24.774265,46.738586
ORD2222,18/07/2024,18/07/2024,19/07/2024,19/07/2024,Delivered,Makkah,Taif,Unilever,Food,Lipton,Lipton Yellow Label 100g,8,24.3,797.18,Saudi Post,Corporate Account,Supermarket,0,True,21.4373,40.5127,21.3891,39.8579,21.392,39.858,24.774265,46.738586
ORD2223,06/09/2024,07/09/2024,11/09/2024,11/09/2024,Delivered,Asir,Bisha,Unilever,Food,Knorr,Knorr Chicken Cubes,17,50.7,1762.14,Aramex,Corporate Account,Retail,0,True,19.9874,42.5891,18.2164,42.5053,18.218,42.505,24.7838,46.6312
ORD2224,05/02/2024,05/02/2024,08/02/2024,08/02/2024,Delivered,Qassim,Unaizah,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,1,3.71,84.05,Naqel,Credit Card,Hospital,0,True,26.0889,43.9919,26.3259,43.974,26.3282,43.9752,24.6531,46.7141
ORD2225,14/01/2025,14/01/2025,16/01/2025,21/01/2025,Cancelled,Najran,Hubuna,Nestlé,Confectionery,Quality,Quality Street Tin,7,22.97,983.52,Saudi Post,Bank Transfer,Restaurant,5,False,17.3,44.1167,17.565,44.2289,26.42,50.1,24.774265,46.738586
ORD2226,22/01/2025,23/01/2025,25/01/2025,25/01/2025,Delivered,Jazan,Al Dayer,Nestlé,Dairy,Nido,Nido 900g,13,34.87,1255.02,Saudi Post,Cash on Delivery,School,0,True,17.3113,43.1267,16.8892,42.5703,17.3411,42.5911,24.774265,46.738586
ORD2227,25/12/2024,27/12/2024,30/12/2024,30/12/2024,Delivered,Northern Borders,Rafha,Almarai,Juices,Almarai,Almarai Apple 1.5L,19,81.12,2877.08,Saudi Post,Bank Transfer,School,0,True,29.6204,43.4933,30.9753,41.0381,30.004,41.001,24.774265,46.738586
ORD2228,21/06/2023,22/06/2023,25/06/2023,25/06/2023,Delivered,Tabuk,Al Wajh,Almarai,Juices,Almarai,Almarai Apple 1.5L,7,34.72,1396.04,Naqel,Bank Transfer,Restaurant,0,True,26.2442,36.452,28.3838,36.555,28.3655,36.5432,24.6531,46.7141
ORD2229,05/04/2025,06/04/2025,08/04/2025,15/04/2025,Cancelled,Jazan,Abu Arish,Unilever,Food,Knorr,Knorr Chicken Cubes,10,27.25,501.26,Aramex,Credit Card,Retail,7,False,16.9689,42.8326,16.8892,42.5703,16.8892,42.5708,24.7838,46.6312
ORD2230,06/02/2025,08/02/2025,12/02/2025,12/02/2025,Delivered,Asir,Najran,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,5,9.64,378.68,Aramex,Bank Transfer,Restaurant,0,True,17.565,44.2289,18.2164,42.5053,18.218,42.505,24.7838,46.6312
ORD2231,31/07/2024,02/08/2024,03/08/2024,03/08/2024,Delivered,Eastern Province,Khobar,Unilever,Food,Knorr,Knorr Chicken Cubes,16,53.19,2189.21,DHL,Cash on Delivery,Retail,0,True,26.2794,50.2083,26.4207,50.0888,17.498,44.1277,24.7292,46.6443
ORD2232,05/05/2025,05/05/2025,09/05/2025,09/05/2025,Delivered,Jazan,Sabya,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,9,38.11,564.22,Fetchr,Cash on Delivery,School,0,True,17.15,42.6167,16.8892,42.5703,16.8882,42.569,24.7961,46.6753
ORD2233,28/11/2023,28/11/2023,29/11/2023,29/11/2023,Delivered,Eastern Province,Dammam,Almarai,Dairy,Almarai,Almarai Milk 1L,6,24,503.25,Aramex,Corporate Account,Supermarket,0,True,26.4207,50.0888,26.4207,50.0888,17.4917,44.1324,24.7838,46.6312
ORD2234,15/06/2023,15/06/2023,19/06/2023,19/06/2023,Delivered,Qassim,Buraidah,Almarai,Juices,Almarai,Almarai Mango 1.5L,12,35.71,913.98,Aramex,Corporate Account,Restaurant,0,True,26.3259,43.974,26.3259,43.974,26.3256,43.974,24.7838,46.6312
ORD2235,03/08/2024,05/08/2024,09/08/2024,09/08/2024,Delivered,Tabuk,Umluj,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,19,94.7,3557.02,DHL,Credit Card,Retail,0,True,25.0213,37.2685,28.3838,36.555,28.3845,36.5562,24.7292,46.6443
ORD2236,05/04/2023,06/04/2023,09/04/2023,09/04/2023,Delivered,Qassim,Ar Rass,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,15,40.44,2050.59,Naqel,Credit Card,Restaurant,0,True,25.8694,43.4973,26.3259,43.974,26.3282,43.9752,24.6531,46.7141
ORD2237,03/11/2023,04/11/2023,06/11/2023,06/11/2023,Delivered,Madinah,Yanbu,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,14,64.3,1405.74,Saudi Post,Corporate Account,School,0,True,24.0899,38.0637,24.5247,39.5692,24.526,39.5702,24.774265,46.738586
