Promotion_ID,Start_Date,End_Date,Parent_Company,Category,Brand,Product,Promotion_Type,Discount_Pct,Channels,Target_Regions
PROMO88638,2022-09-25,2022-10-07,Almarai,Juices,Almarai,Almarai Apple 1.5L,Bundle,16,"SMS, Influencers, Radio","Hail, Makkah, Al Bahah"
PROMO91826,2022-09-26,2022-10-15,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,Discount,28,In-Store,"Najran, Hail"
PROMO39353,2022-09-27,2022-10-22,Unilever,Food,Knorr,Knorr Chicken Cubes,Discount,11,TV,"Qassim, Northern Borders, Jazan"
PROMO58972,2022-09-27,2022-10-20,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,Free Gift,29,Social Media,"Riyadh, Northern Borders, Makkah"
PROMO84399,2022-09-29,2022-10-07,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,Bundle,13,"Radio, In-Store, SMS","Makkah, Madinah"
PROMO59935,2022-09-29,2022-10-22,Unilever,Food,Knorr,Knorr Chicken Cubes,Discount,23,"Newspaper, In-Store, Radio","Madinah, Eastern Province"
PROMO84874,2022-09-30,2022-10-27,Procter & Gamble,Personal Care,Gillette,Gillette Razor,Bundle,19,"Newspaper, SMS","Najran, Riyadh"
PROMO29163,2022-10-01,2022-10-21,Almarai,Dairy,Almarai,Almarai Milk 1L,Free Gift,0,"Radio, Influencers","Eastern Province, Tabuk, Asir"
PROMO52131,2022-10-02,2022-10-28,Almarai,Dairy,Almarai,Almarai Milk 1L,BOGO,29,SMS,Najran
PROMO18808,2022-10-02,2022-10-24,Almarai,Juices,Almarai,Almarai Mango 1.5L,Free Gift,37,"TV, In-Store, SMS","Al Bahah, Eastern Province, Hail"
PROMO18966,2022-10-02,2022-10-24,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,Free Gift,22,"In-Store, SMS, TV","Eastern Province, Madinah"
PROMO56179,2022-10-02,2022-10-16,Almarai,Juices,Almarai,Almarai Apple 1.5L,Bundle,35,"SMS, TV, Social Media",Al Bahah
PROMO80396,2022-10-04,2022-10-14,Nestlé,Confectionery,Quality,Quality Street Tin,BOGO,7,"SMS, TV","Madinah, Hail"
PROMO61933,2022-10-05,2022-10-31,PepsiCo,Snacks,Lays,Lays Classic 40g,Free Gift,10,"Influencers, SMS, Radio","Tabuk, Northern Borders"
PROMO90381,2022-10-07,2022-10-24,Nestlé,Beverages,Nescafé,Nescafé Classic 200g,Free Gift,20,"Newspaper, In-Store, Social Media","Northern Borders, Riyadh"
PROMO60638,2022-10-08,2022-11-01,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,Bundle,0,Newspaper,"Al Bahah, Asir, Najran"
PROMO67508,2022-10-11,2022-11-06,Almarai,Juices,Almarai,Almarai Apple 1.5L,Discount,0,TV,Tabuk
PROMO76079,2022-10-12,2022-10-31,Procter & Gamble,Personal Care,Gillette,Gillette Razor,Discount,27,"Newspaper, Influencers","Asir, Jazan"
PROMO37859,2022-10-12,2022-11-06,PepsiCo,Beverages,7Up,7Up 1L Bottle,Discount,12,"TV, SMS, Radio",Al Bahah
PROMO58590,2022-10-12,2022-10-25,Unilever,Food,Knorr,Knorr Chicken Cubes,BOGO,7,Newspaper,"Hail, Jazan, Al Bahah"
PROMO35856,2022-10-13,2022-10-23,Nestlé,Dairy,Nido,Nido 900g,Discount,18,TV,"Makkah, Jazan, Eastern Province"
PROMO86279,2022-10-15,2022-11-02,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,BOGO,8,"TV, SMS","Eastern Province, Asir, Makkah"
PROMO99086,2022-10-16,2022-11-08,PepsiCo,Snacks,Lays,Lays Classic 40g,BOGO,36,"TV, In-Store","Asir, Tabuk"
PROMO93738,2022-10-16,2022-11-06,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,BOGO,8,"SMS, Influencers, Newspaper","Riyadh, Tabuk"
PROMO47338,2022-10-17,2022-10-28,Nestlé,Confectionery,KitKat,KitKat 4-finger,Free Gift,11,TV,Madinah
PROMO93251,2022-10-17,2022-11-10,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,BOGO,0,"Newspaper, Radio","Tabuk, Eastern Province"
PROMO30291,2022-10-17,2022-10-27,PepsiCo,Beverages,7Up,7Up 1L Bottle,Bundle,0,Influencers,"Hail, Najran"
PROMO92086,2022-10-18,2022-11-14,Unilever,Personal Care,Lux,Lux Body Wash,Discount,17,"In-Store, Newspaper, TV","Hail, Makkah"
PROMO33240,2022-10-19,2022-11-15,Procter & Gamble,Personal Care,Gillette,Gillette Razor,Free Gift,36,"Radio, Influencers",Eastern Province
PROMO91583,2022-10-19,2022-11-11,Unilever,Personal Care,Dove,Dove Soap 90g,Free Gift,11,Newspaper,Northern Borders
PROMO37348,2022-10-20,2022-11-01,Unilever,Food,Lipton,Lipton Yellow Label 100g,BOGO,17,"TV, Radio","Riyadh, Asir"
PROMO74873,2022-10-21,2022-11-15,Unilever,Food,Lipton,Lipton Yellow Label 100g,Free Gift,38,"Newspaper, TV","Najran, Jazan"
PROMO85832,2022-10-22,2022-11-17,Unilever,Food,Lipton,Lipton Yellow Label 100g,Free Gift,0,"Newspaper, TV, SMS","Riyadh, Asir"
PROMO23443,2022-10-22,2022-11-08,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,BOGO,21,"Influencers, Radio, In-Store",Eastern Province
PROMO13845,2022-10-24,2022-11-02,PepsiCo,Beverages,7Up,7Up 1L Bottle,BOGO,38,"Newspaper, SMS",Northern Borders
PROMO57994,2022-10-24,2022-11-12,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,BOGO,35,"Newspaper, SMS",Asir
PROMO16796,2022-10-26,2022-11-21,Unilever,Food,Knorr,Knorr Chicken Cubes,Free Gift,26,"Radio, Influencers, Social Media","Riyadh, Najran"
PROMO41881,2022-10-27,2022-11-10,Nestlé,Beverages,Milo,Milo 400g,Bundle,11,TV,"Hail, Madinah"
PROMO82204,2022-10-27,2022-11-14,Nestlé,Confectionery,KitKat,KitKat 4-finger,Discount,33,"Radio, Newspaper","Jazan, Eastern Province"
PROMO53904,2022-10-29,2022-11-05,Procter & Gamble,Personal Care,Gillette,Gillette Razor,Bundle,13,"SMS, Newspaper","Tabuk, Madinah, Northern Borders"
PROMO62055,2022-10-29,2022-11-16,Unilever,Food,Lipton,Lipton Yellow Label 100g,BOGO,0,"SMS, TV",Qassim
PROMO39972,2022-10-29,2022-11-05,PepsiCo,Snacks,Lays,Lays Classic 40g,Bundle,0,"SMS, TV, In-Store","Makkah, Al Bahah"
PROMO33183,2022-10-30,2022-11-21,Nestlé,Beverages,Nescafé,Nescafé Classic 200g,Free Gift,15,Influencers,Al Bahah
PROMO92847,2022-10-31,2022-11-13,Nestlé,Confectionery,KitKat,KitKat 4-finger,BOGO,16,"Social Media, Newspaper","Najran, Asir, Eastern Province"
PROMO99527,2022-10-31,2022-11-16,Procter & Gamble,Personal Care,Gillette,Gillette Razor,Discount,31,"Social Media, Newspaper",Asir
PROMO55322,2022-11-03,2022-11-26,Unilever,Personal Care,Lux,Lux Body Wash,Bundle,36,Radio,"Makkah, Asir"
PROMO58009,2022-11-05,2022-11-25,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,Free Gift,5,"Social Media, Radio","Jazan, Al Bahah"
PROMO83521,2022-11-05,2022-11-18,PepsiCo,Snacks,Lays,Lays Classic 40g,BOGO,11,"TV, Social Media","Eastern Province, Asir, Jazan"
PROMO32296,2022-11-06,2022-11-18,Procter & Gamble,Personal Care,Gillette,Gillette Razor,Bundle,21,"SMS, In-Store","Najran, Makkah"
PROMO97143,2022-11-07,2022-11-28,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,Discount,35,Influencers,Tabuk
PROMO19292,2022-11-08,2022-11-18,Almarai,Dairy,Lusine,Lusine Cheese 200g,Bundle,8,Influencers,Qassim
PROMO71204,2022-11-08,2022-11-24,Unilever,Food,Lipton,Lipton Yellow Label 100g,Bundle,0,Radio,"Hail, Qassim"
PROMO92481,2022-11-08,2022-12-03,Unilever,Personal Care,Lux,Lux Body Wash,Bundle,38,SMS,Northern Borders
PROMO50808,2022-11-08,2022-11-30,Unilever,Food,Lipton,Lipton Yellow Label 100g,Free Gift,36,"SMS, TV, Newspaper","Najran, Madinah, Northern Borders"
PROMO32301,2022-11-09,2022-12-07,Unilever,Personal Care,Dove,Dove Soap 90g,Discount,13,"SMS, TV",Makkah
PROMO72934,2022-11-09,2022-11-21,Unilever,Personal Care,Dove,Dove Soap 90g,Discount,6,"Newspaper, In-Store, Social Media","Jazan, Riyadh, Najran"
PROMO22234,2022-11-10,2022-11-27,Unilever,Personal Care,Lux,Lux Body Wash,Discount,12,"Radio, Social Media","Tabuk, Asir, Hail"
PROMO87876,2022-11-12,2022-11-20,Nestlé,Beverages,Milo,Milo 400g,Free Gift,31,"Influencers, Newspaper",Asir
PROMO60729,2022-11-13,2022-12-03,Unilever,Personal Care,Lux,Lux Body Wash,BOGO,19,"In-Store, Influencers","Riyadh, Qassim"
PROMO59181,2022-11-13,2022-11-23,Nestlé,Confectionery,KitKat,KitKat 4-finger,Free Gift,23,Social Media,"Riyadh, Northern Borders"
PROMO14951,2022-11-14,2022-11-23,PepsiCo,Snacks,Lays,Lays Classic 40g,BOGO,37,"In-Store, Social Media, TV","Madinah, Asir"
PROMO88078,2022-11-17,2022-11-25,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,Discount,9,"TV, Radio, Social Media","Jazan, Hail"
PROMO14216,2022-11-18,2022-12-10,Nestlé,Beverages,Milo,Milo 400g,Discount,0,In-Store,"Riyadh, Hail, Najran"
PROMO41010,2022-11-18,2022-12-01,Unilever,Food,Knorr,Knorr Chicken Cubes,BOGO,0,"Influencers, Social Media","Jazan, Qassim"
PROMO74904,2022-11-19,2022-12-11,Almarai,Dairy,Lusine,Lusine Cheese 200g,Discount,36,Social Media,"Najran, Makkah"
PROMO76450,2022-11-20,2022-12-06,Procter & Gamble,Personal Care,Gillette,Gillette Razor,Discount,13,SMS,"Jazan, Al Bahah, Riyadh"
PROMO54577,2022-11-21,2022-12-09,Procter & Gamble,Personal Care,Gillette,Gillette Razor,BOGO,30,Influencers,Madinah
PROMO89311,2022-11-22,2022-12-04,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,BOGO,20,"SMS, TV","Madinah, Riyadh, Tabuk"
PROMO41894,2022-11-22,2022-12-03,PepsiCo,Snacks,Lays,Lays Classic 40g,BOGO,0,"Radio, Social Media, Newspaper","Jazan, Asir, Eastern Province"
PROMO89305,2022-11-22,2022-12-16,Almarai,Dairy,Almarai,Almarai Milk 1L,Free Gift,0,"Social Media, Influencers, SMS","Al Bahah, Northern Borders, Asir"
PROMO77752,2022-11-22,2022-12-20,Almarai,Juices,Almarai,Almarai Mango 1.5L,BOGO,0,"Social Media, Radio, In-Store","Madinah, Asir"
PROMO72091,2022-11-24,2022-12-22,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,Free Gift,38,"Social Media, Newspaper, TV","Makkah, Al Bahah"
PROMO24117,2022-11-25,2022-12-04,Unilever,Food,Lipton,Lipton Yellow Label 100g,Discount,28,Radio,"Al Bahah, Asir"
PROMO41841,2022-11-27,2022-12-19,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,BOGO,0,In-Store,"Najran, Tabuk"
PROMO19204,2022-11-27,2022-12-09,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,Free Gift,11,"In-Store, Radio","Qassim, Makkah"
PROMO23932,2022-11-27,2022-12-17,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,Free Gift,25,Social Media,Madinah
PROMO47629,2022-11-27,2022-12-06,Almarai,Dairy,Lusine,Lusine Cheese 200g,Free Gift,0,"In-Store, TV, Radio",Al Bahah
PROMO18846,2022-11-29,2022-12-08,Unilever,Personal Care,Dove,Dove Soap 90g,BOGO,11,"Radio, Influencers, SMS","Najran, Asir, Hail"
PROMO88189,2022-11-30,2022-12-07,Almarai,Dairy,Lusine,Lusine Cheese 200g,Discount,0,SMS,Riyadh
PROMO52463,2022-12-01,2022-12-19,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,BOGO,6,Radio,"Tabuk, Qassim"
PROMO68296,2022-12-01,2022-12-11,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,Discount,0,"Influencers, Radio, TV","Eastern Province, Najran, Northern Borders"
PROMO97774,2022-12-02,2022-12-29,Unilever,Food,Knorr,Knorr Chicken Cubes,BOGO,0,"Social Media, TV, Influencers","Riyadh, Tabuk"
PROMO65783,2022-12-02,2022-12-25,Almarai,Dairy,Almarai,Almarai Milk 1L,BOGO,18,"Newspaper, TV","Tabuk, Eastern Province, Asir"
PROMO43294,2022-12-02,2022-12-20,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,Discount,14,Radio,Northern Borders
PROMO41671,2022-12-02,2022-12-27,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,BOGO,29,In-Store,"Tabuk, Asir, Makkah"
PROMO75016,2022-12-03,2022-12-16,Unilever,Food,Lipton,Lipton Yellow Label 100g,Free Gift,0,Influencers,"Asir, Tabuk"
PROMO16824,2022-12-04,2022-12-15,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,Discount,38,"TV, Influencers","Najran, Madinah"
PROMO78840,2022-12-05,2022-12-24,PepsiCo,Snacks,Lays,Lays Classic 40g,Discount,0,"TV, Influencers",Tabuk
PROMO23193,2022-12-05,2022-12-22,Unilever,Personal Care,Dove,Dove Soap 90g,BOGO,0,In-Store,"Najran, Asir, Eastern Province"
PROMO88502,2022-12-06,2022-12-25,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,BOGO,0,SMS,Al Bahah
PROMO79779,2022-12-06,2022-12-21,PepsiCo,Snacks,Lays,Lays Classic 40g,BOGO,0,"Newspaper, Social Media, Radio","Jazan, Madinah, Hail"
PROMO65922,2022-12-06,2022-12-28,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,Discount,0,"TV, Newspaper, Radio","Riyadh, Eastern Province"
PROMO51800,2022-12-06,2022-12-31,Nestlé,Confectionery,Quality,Quality Street Tin,Discount,0,"Social Media, Influencers",Hail
PROMO66756,2022-12-07,2022-12-29,Procter & Gamble,Personal Care,Gillette,Gillette Razor,Bundle,0,SMS,Northern Borders
PROMO23440,2022-12-07,2022-12-22,Unilever,Personal Care,Dove,Dove Soap 90g,Free Gift,40,"Influencers, TV, In-Store","Asir, Eastern Province, Makkah"
PROMO69627,2022-12-07,2022-12-18,Unilever,Food,Lipton,Lipton Yellow Label 100g,BOGO,29,"SMS, Influencers","Asir, Northern Borders"
PROMO93279,2022-12-09,2022-12-28,PepsiCo,Beverages,7Up,7Up 1L Bottle,Free Gift,33,Social Media,"Qassim, Jazan"
PROMO38427,2022-12-09,2023-01-01,Nestlé,Confectionery,Quality,Quality Street Tin,Free Gift,28,"SMS, TV, Social Media","Madinah, Northern Borders, Tabuk"
PROMO21837,2022-12-09,2022-12-28,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,Bundle,0,"In-Store, SMS","Al Bahah, Northern Borders"
PROMO34285,2022-12-09,2022-12-18,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,BOGO,34,In-Store,"Madinah, Asir"
PROMO22091,2022-12-10,2022-12-20,Almarai,Dairy,Lusine,Lusine Cheese 200g,Discount,11,Social Media,"Asir, Eastern Province, Qassim"
PROMO89147,2022-12-10,2022-12-19,Nestlé,Confectionery,Quality,Quality Street Tin,Discount,33,Newspaper,"Riyadh, Najran, Jazan"
PROMO86850,2022-12-10,2023-01-04,Unilever,Food,Lipton,Lipton Yellow Label 100g,Discount,18,"SMS, Newspaper, Radio","Makkah, Northern Borders, Najran"
PROMO85568,2022-12-11,2022-12-28,PepsiCo,Snacks,Lays,Lays Classic 40g,Discount,0,TV,"Al Bahah, Northern Borders, Riyadh"
PROMO76154,2022-12-12,2022-12-29,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,BOGO,9,"Radio, In-Store","Qassim, Tabuk"
PROMO76854,2022-12-12,2022-12-28,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,Free Gift,20,"Influencers, SMS, Newspaper","Eastern Province, Makkah"
PROMO61687,2022-12-12,2023-01-09,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,Bundle,19,"Radio, Social Media","Najran, Madinah, Asir"
PROMO22383,2022-12-14,2022-12-23,PepsiCo,Beverages,7Up,7Up 1L Bottle,Free Gift,11,TV,"Makkah, Qassim, Hail"
PROMO88093,2022-12-15,2022-12-25,Almarai,Dairy,Lusine,Lusine Cheese 200g,Free Gift,25,"TV, Newspaper",Eastern Province
PROMO32469,2022-12-15,2023-01-05,PepsiCo,Snacks,Lays,Lays Classic 40g,BOGO,19,"TV, Radio, In-Store","Jazan, Northern Borders"
PROMO48054,2022-12-16,2023-01-08,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,Discount,24,"Radio, Influencers","Al Bahah, Jazan, Tabuk"
PROMO12482,2022-12-17,2023-01-06,Almarai,Juices,Almarai,Almarai Mango 1.5L,Discount,16,Influencers,"Makkah, Eastern Province, Asir"
PROMO78917,2022-12-17,2023-01-12,Almarai,Dairy,Lusine,Lusine Cheese 200g,Free Gift,36,"Radio, Newspaper, In-Store",Northern Borders
PROMO37240,2022-12-17,2023-01-09,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,BOGO,16,Social Media,Jazan
PROMO12496,2022-12-19,2023-01-04,Unilever,Personal Care,Lux,Lux Body Wash,Free Gift,6,"TV, Radio",Najran
PROMO15914,2022-12-19,2023-01-03,Nestlé,Confectionery,Quality,Quality Street Tin,Free Gift,33,TV,Riyadh
PROMO58193,2022-12-19,2023-01-09,Almarai,Juices,Almarai,Almarai Mango 1.5L,Discount,8,"Influencers, TV, SMS",Jazan
PROMO55370,2022-12-20,2023-01-07,Almarai,Juices,Almarai,Almarai Apple 1.5L,Free Gift,0,SMS,"Madinah, Al Bahah"
PROMO34039,2022-12-20,2023-01-09,PepsiCo,Snacks,Lays,Lays Classic 40g,BOGO,15,In-Store,"Al Bahah, Asir, Hail"
PROMO41233,2022-12-20,2023-01-12,Nestlé,Confectionery,Quality,Quality Street Tin,Free Gift,38,Social Media,Makkah
PROMO37451,2022-12-20,2023-01-05,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,Free Gift,17,TV,"Najran, Eastern Province"
PROMO23260,2022-12-20,2022-12-28,Unilever,Personal Care,Dove,Dove Soap 90g,Bundle,9,"Radio, SMS","Hail, Northern Borders"
PROMO86405,2022-12-22,2022-12-30,Unilever,Food,Lipton,Lipton Yellow Label 100g,Discount,17,In-Store,Najran
PROMO32516,2022-12-23,2023-01-20,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,Bundle,38,Newspaper,"Qassim, Riyadh"
PROMO14820,2022-12-23,2023-01-20,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,BOGO,24,"SMS, Influencers, In-Store","Najran, Makkah, Madinah"
PROMO47345,2022-12-24,2023-01-08,Unilever,Food,Knorr,Knorr Chicken Cubes,Discount,20,"Newspaper, Influencers","Jazan, Al Bahah"
PROMO84331,2022-12-25,2023-01-07,Nestlé,Dairy,Nido,Nido 900g,Discount,10,"Social Media, TV","Asir, Tabuk, Qassim"
PROMO84910,2022-12-25,2023-01-05,Unilever,Food,Knorr,Knorr Chicken Cubes,Bundle,24,SMS,"Madinah, Eastern Province"
PROMO41382,2022-12-26,2023-01-02,Almarai,Juices,Almarai,Almarai Mango 1.5L,BOGO,0,"Influencers, In-Store","Al Bahah, Najran, Eastern Province"
PROMO46308,2022-12-26,2023-01-11,Unilever,Personal Care,Lux,Lux Body Wash,Free Gift,18,"Radio, Newspaper","Al Bahah, Asir"
PROMO36658,2022-12-28,2023-01-24,Nestlé,Dairy,Nido,Nido 900g,Free Gift,21,TV,Riyadh
PROMO51268,2022-12-28,2023-01-16,PepsiCo,Snacks,Lays,Lays Classic 40g,BOGO,25,"Social Media, Influencers, TV","Hail, Tabuk"
PROMO61463,2022-12-28,2023-01-13,Almarai,Dairy,Lusine,Lusine Cheese 200g,Bundle,0,"In-Store, Newspaper, TV","Eastern Province, Makkah, Asir"
PROMO34353,2022-12-30,2023-01-18,Unilever,Food,Knorr,Knorr Chicken Cubes,BOGO,40,"Social Media, In-Store, Newspaper","Northern Borders, Qassim, Makkah"
PROMO14536,2022-12-31,2023-01-13,PepsiCo,Snacks,Lays,Lays Classic 40g,Discount,13,In-Store,Riyadh
PROMO96834,2023-01-01,2023-01-23,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,Free Gift,0,"Influencers, Social Media","Northern Borders, Eastern Province, Riyadh"
PROMO50016,2023-01-01,2023-01-10,Almarai,Dairy,Almarai,Almarai Milk 1L,BOGO,0,"In-Store, Influencers",Al Bahah
PROMO46372,2023-01-01,2023-01-09,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,Bundle,22,TV,"Madinah, Najran, Hail"
PROMO78895,2023-01-02,2023-01-27,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,Free Gift,14,"Newspaper, Influencers, Social Media",Eastern Province
PROMO18490,2023-01-04,2023-01-20,Unilever,Food,Knorr,Knorr Chicken Cubes,BOGO,13,"Social Media, In-Store",Jazan
PROMO18593,2023-01-04,2023-01-11,Almarai,Juices,Almarai,Almarai Apple 1.5L,Free Gift,0,"Radio, SMS","Najran, Riyadh, Asir"
PROMO97785,2023-01-04,2023-01-30,Unilever,Personal Care,Lux,Lux Body Wash,Free Gift,0,Newspaper,Madinah
PROMO22139,2023-01-05,2023-02-01,Unilever,Food,Lipton,Lipton Yellow Label 100g,Discount,11,"In-Store, Social Media, Radio","Makkah, Asir"
PROMO87935,2023-01-06,2023-01-28,Nestlé,Beverages,Milo,Milo 400g,BOGO,0,SMS,Hail
PROMO96685,2023-01-06,2023-01-27,Almarai,Dairy,Lusine,Lusine Cheese 200g,Free Gift,17,"TV, Radio, In-Store","Eastern Province, Qassim, Madinah"
PROMO94583,2023-01-07,2023-01-19,Nestlé,Confectionery,Quality,Quality Street Tin,Bundle,19,"Influencers, In-Store, SMS",Eastern Province
PROMO83954,2023-01-07,2023-01-28,Unilever,Food,Lipton,Lipton Yellow Label 100g,Free Gift,35,Radio,Al Bahah
PROMO24448,2023-01-08,2023-01-26,Unilever,Personal Care,Lux,Lux Body Wash,Free Gift,12,Social Media,"Najran, Hail, Asir"
PROMO34629,2023-01-09,2023-01-17,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,Bundle,6,In-Store,Asir
PROMO83170,2023-01-09,2023-02-01,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,Free Gift,10,Social Media,Riyadh
PROMO90685,2023-01-09,2023-01-19,PepsiCo,Snacks,Lays,Lays Classic 40g,Discount,32,Newspaper,"Madinah, Hail"
PROMO19562,2023-01-10,2023-02-05,Unilever,Food,Lipton,Lipton Yellow Label 100g,Discount,40,"Radio, TV",Jazan
PROMO14514,2023-01-11,2023-02-01,PepsiCo,Snacks,Lays,Lays Classic 40g,Discount,36,Radio,"Tabuk, Madinah, Jazan"
PROMO93832,2023-01-12,2023-02-06,Nestlé,Dairy,Nido,Nido 900g,Bundle,10,"SMS, Radio, Newspaper","Jazan, Tabuk"
PROMO65934,2023-01-14,2023-01-27,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,Discount,18,"SMS, Influencers","Makkah, Northern Borders"
PROMO11179,2023-01-15,2023-01-29,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,BOGO,7,"SMS, Newspaper, TV",Asir
PROMO18981,2023-01-17,2023-01-24,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,Discount,25,"Radio, SMS, Influencers","Asir, Jazan"
PROMO86718,2023-01-19,2023-02-10,Nestlé,Beverages,Milo,Milo 400g,Discount,13,"TV, Radio, SMS","Najran, Jazan"
PROMO27236,2023-01-20,2023-02-01,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,Free Gift,15,"SMS, Newspaper","Asir, Madinah, Al Bahah"
PROMO76869,2023-01-22,2023-01-30,Almarai,Juices,Almarai,Almarai Mango 1.5L,Discount,35,"In-Store, Influencers, Social Media","Qassim, Asir"
PROMO81698,2023-01-24,2023-02-07,PepsiCo,Beverages,7Up,7Up 1L Bottle,BOGO,11,"Social Media, Newspaper","Hail, Riyadh, Asir"
PROMO14539,2023-01-25,2023-02-17,Almarai,Dairy,Almarai,Almarai Milk 1L,Free Gift,19,Influencers,Najran
PROMO22124,2023-01-26,2023-02-13,Unilever,Food,Lipton,Lipton Yellow Label 100g,Discount,0,"In-Store, Influencers","Qassim, Riyadh"
PROMO34367,2023-01-26,2023-02-22,Unilever,Personal Care,Lux,Lux Body Wash,Free Gift,14,"TV, Social Media","Riyadh, Asir, Eastern Province"
PROMO45998,2023-01-26,2023-02-19,Almarai,Juices,Almarai,Almarai Mango 1.5L,Free Gift,39,"SMS, In-Store, Radio",Qassim
PROMO44819,2023-01-27,2023-02-20,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,Discount,0,"SMS, Social Media, Radio",Najran
PROMO43119,2023-01-27,2023-02-22,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,Bundle,28,"Social Media, Newspaper, SMS",Eastern Province
PROMO57130,2023-01-28,2023-02-11,Almarai,Dairy,Lusine,Lusine Cheese 200g,Discount,0,"In-Store, SMS, Influencers",Eastern Province
PROMO92340,2023-01-28,2023-02-23,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,BOGO,11,"Influencers, Newspaper, Social Media","Qassim, Eastern Province"
PROMO79715,2023-01-29,2023-02-18,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,BOGO,38,Social Media,Tabuk
PROMO26918,2023-01-29,2023-02-07,Unilever,Personal Care,Dove,Dove Soap 90g,Discount,15,In-Store,Madinah
PROMO15178,2023-01-31,2023-02-08,Unilever,Food,Lipton,Lipton Yellow Label 100g,Bundle,0,"Social Media, SMS, Newspaper",Qassim
PROMO79461,2023-01-31,2023-02-15,PepsiCo,Beverages,7Up,7Up 1L Bottle,Free Gift,0,Social Media,Northern Borders
PROMO83576,2023-01-31,2023-02-25,Almarai,Juices,Almarai,Almarai Apple 1.5L,BOGO,11,Radio,Qassim
PROMO46916,2023-01-31,2023-02-07,Almarai,Juices,Almarai,Almarai Apple 1.5L,BOGO,0,SMS,"Madinah, Qassim, Hail"
PROMO30898,2023-01-31,2023-02-16,Nestlé,Beverages,Milo,Milo 400g,BOGO,19,Newspaper,"Al Bahah, Eastern Province"
PROMO48520,2023-02-03,2023-03-03,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,BOGO,30,"SMS, In-Store","Jazan, Northern Borders"
PROMO90250,2023-02-03,2023-03-03,Unilever,Food,Lipton,Lipton Yellow Label 100g,BOGO,0,SMS,Riyadh
