Date,City,Location,Branch,Store Name,Category,Subcategory,Brand,Product,Units Sold,Sales,Expenses,OSA,Classification,Waste,Waste Reason,Lost from Waste,Salvageable
10/11/2024,Dammam,Al Khobar,Branch J,Store J,Dairy,Cheese,Brand B,Emmental Cheese,33,594.8362,461,0.639567942,MT,3,Product Expired,54.89444444,0.00%
10/11/2024,Medina,Al Qiblatayn,Branch C,Store C,Beverages,Juice,Brand G,Apple Juice 1L,51,584.64434,370,0.289028036,SS,3,Packaging Defect,34.68464286,21.87%
10/11/2024,Jeddah,Al Andalus,Branch Z,Store Z,Dairy,Cheese,Brand G,Cheddar Cheese,69,488.19792,360,0.035107742,MT,4,Wrong Store,28.70654867,0.00%
10/12/2024,Mecca,Al Aziziyah,Branch N,Store N,Snacks,Chips,Brand H,Potato Chips Salts,92,1117.21276,849,0.548034914,MT,0,,0,0.00%
10/12/2024,Mecca,Al Awali,Branch J,Store J,Bakery,Pastry,Brand C,Croissant Chocolat,23.34029659,651.0494311,469.3373901,0.180650301,MT,0,,0,0.00%
10/12/2024,Dammam,Al Shati,Branch O,Store O,Snacks,Chips,Brand H,Potato Chips Ketchup,139,2288.61036,1618,0.636924052,DS,0,,0,0.00%
10/12/2024,Riyadh,Olaya,Branch G,Store G,Beverages,Water,Brand F,Water Gallon 5L,266.5313902,6471.134482,4746.199929,0.395518409,WS,0,,0,0.00%
10/12/2024,Dammam,Al Faisaliyah,Branch Z,Store Z,Snacks,Cookies,Brand I,Biscuits Chocolat,455.0803484,10154.15184,9806.719116,0.543420747,MT,0,,0,0.00%
10/12/2024,Dammam,Al Faisaliyah,Branch H,Store H,Beverages,Water,Brand J,Mineral Water 500ml,171.5362345,3823.556619,2866.493889,0.255406241,DS,0,,0,0.00%
10/12/2024,Mecca,Al Awali,Branch G,Store G,Snacks,Chips,Brand F,Potato Chips Vinegar,130.7638501,921.8195378,405.0958425,0.393765126,WS,0,,0,0.00%
10/12/2024,Dammam,Al Khobar,Branch Q,Store Q,Bakery,Bread,Brand H,White Bread,81,418.16732,313,0.195543148,DS,0,,0,0.00%
10/12/2024,Dammam,Al Shati,Branch F,Store F,Frozen Foods,Desserts,Brand J,Ice Cream Chocolat,146.3625929,1036.227893,603.6878595,0.011292481,MT,0,,0,0.00%
10/13/2024,Riyadh,Al Malaz,Branch A,Store A,Snacks,Chips,Brand B,Potato Chips Vinegar,97,3810.01896,2443,0.315494009,SS,0,,0,0.00%
10/13/2024,Riyadh,Olaya,Branch H,Store H,Frozen Foods,Frozen Meat,Brand D,Chicken Nuggets,31,1033.30272,630,0.1635999,DS,0,,0,0.00%
10/13/2024,Medina,Al Qiblatayn,Branch P,Store P,Frozen Foods,Desserts,Brand F,Ice Cream Vanilla,73.63555739,1774.570398,1725.459871,0.041586999,WS,0,,0,0.00%
10/13/2024,Jeddah,Al Rawdah,Branch B,Store B,Frozen Foods,Frozen Meat,Brand I,Chicken Tender,403.2738722,12402.8897,7986.223065,0.496196262,DS,0,,0,0.00%
10/13/2024,Dammam,Al Shati,Branch N,Store N,Bakery,Pastry,Brand G,Croissant Chocolat,54,1302.77274,794,0.023628253,MT,4,Product Expired,96.61977528,0.00%
10/13/2024,Dammam,Al Faisaliyah,Branch D,Store D,Dairy,Yogurt,Brand E,Yogurt Cup Flavored,42,1570.7217,1130,0.778130688,SS,0,,0,0.00%
10/13/2024,Medina,Al Qiblatayn,Branch N,Store N,Snacks,Chips,Brand E,Potato Chips Ketchup,115,4242.98172,2612,0.711115353,MT,0,,0,0.00%
10/13/2024,Riyadh,Olaya,Branch D,Store D,Bakery,Pastry,Brand E,Muffin Chocolate,74,1357.80966,1040,0.64055925,SS,0,,0,0.00%
10/13/2024,Mecca,Al Aziziyah,Branch Z,Store Z,Snacks,Chips,Brand C,Potato Chips Vinegar,191.8789297,458.9021159,344.2300845,0.065131082,MT,0,,0,0.00%
10/13/2024,Mecca,Al Awali,Branch X,Store X,Dairy,Yogurt,Brand E,Yogurt Cup Plain,166,5693.43666,4448,0.341892775,WS,0,,0,0.00%
10/13/2024,Riyadh,Al Malaz,Branch Y,Store Y,Frozen Foods,Frozen Meat,Brand A,Chicken Nuggets,114,3142.16454,2132,0.060221053,MT,0,,0,0.00%
10/13/2024,Medina,Al Qiblatayn,Branch A,Store A,Bakery,Pastry,Brand E,Croissant Cheese,179,6707.22012,5312,0.47316739,SS,0,,0,0.00%
10/13/2024,Medina,Al Madinah,Branch G,Store G,Snacks,Chips,Brand J,Potato Chips Vinegar,439.2968774,6651.329078,3214.223822,0.099466773,WS,0,,0,0.00%
10/13/2024,Jeddah,Al Rawdah,Branch Q,Store Q,Bakery,Pastry,Brand E,Croissant Chocolat,26,434.33232,298,0.251148484,DS,0,,0,0.00%
10/13/2024,Dammam,Al Khobar,Branch P,Store P,Beverages,Water,Brand D,Mineral Water 500ml,124,4262.0889,3268,0.849551907,WS,0,,0,0.00%
10/13/2024,Jeddah,Al Rawdah,Branch K,Store K,Beverages,Soft Drinks,Brand E,Pepsi Can 330ml,129,845.13972,571,0.900332712,WS,0,,0,0.00%
10/14/2024,Mecca,Al Aziziyah,Branch G,Store G,Bakery,Bread,Brand A,Brown Bread,11,306.10368,195,0.316351816,WS,0,,0,0.00%
10/14/2024,Riyadh,Al Malaz,Branch Q,Store Q,Bakery,Pastry,Brand G,Croissant Cheese,103,1400.95968,1078,0.62620821,DS,0,,0,0.00%
10/14/2024,Mecca,Al Awali,Branch M,Store M,Bakery,Bread,Brand B,Whole Bread,116,1075.43648,833,0.335808836,SS,8,Wrong Store,74.47621053,0.00%
10/14/2024,Jeddah,Al Rawdah,Branch S,Store S,Snacks,Cookies,Brand J,Biscuits Strawberry,290.5199867,11424.92697,7613.907373,0.828551301,SS,0,,0,0.00%
10/14/2024,Jeddah,Al Rawdah,Branch D,Store D,Frozen Foods,Ready Meals,Brand G,Frozen Pizza Vegetarian,163,5569.7968,3718,0.558559435,SS,0,,0,0.00%
10/14/2024,Jeddah,Al Andalus,Branch J,Store J,Snacks,Cookies,Brand F,Biscuits Chocolat,287.193847,9112.291339,9224.756571,0.47101343,MT,0,,0,0.00%
10/14/2024,Mecca,Al Aziziyah,Branch B,Store B,Dairy,Yogurt,Brand J,Yogurt Cup Flavored,332.1860444,10060.97745,6391.10526,0.00143974,DS,0,,0,0.00%
10/14/2024,Dammam,Al Shati,Branch L,Store L,Bakery,Pastry,Brand G,Croissant Chocolat,167,3352.37216,2282,0.008446942,WS,31,Incorrect Labeling,623.8206934,98.34%
10/14/2024,Riyadh,Al Nakheel,Branch J,Store J,Frozen Foods,Frozen Meat,Brand G,Chicken Nuggets,73,1156.89024,785,0.409175827,MT,0,,0,0.00%
10/15/2024,Medina,Al Qiblatayn,Branch X,Store X,Bakery,Pastry,Brand J,Muffin Plain,280.7439468,10412.84646,4416.872625,0.139876394,WS,0,,0,0.00%
10/15/2024,Mecca,Al Awali,Branch D,Store D,Bakery,Bread,Brand F,White Bread,549.2294435,4975.283959,4866.579276,0.918218446,SS,28,Spoiled Product,477.5539483,0.00%
10/15/2024,Mecca,Al Aziziyah,Branch F,Store F,Beverages,Juice,Brand A,Apple Juice 1L,74,1804.8497,1150,0.00441523,MT,8,Incorrect Labeling,195.621157,55.07%
10/15/2024,Dammam,Al Khobar,Branch Z,Store Z,Beverages,Soft Drinks,Brand D,Pepsi Can 330ml,146,1170.529,793,0.458659108,MT,0,,0,0.00%
10/15/2024,Riyadh,Al Nakheel,Branch C,Store C,Bakery,Bread,Brand C,Brown Bread,266.9253558,2265.556618,1623.031069,0.054225076,SS,0,,0,0.00%
10/15/2024,Medina,Al Qiblatayn,Branch X,Store X,Frozen Foods,Desserts,Brand I,Ice Cream Vanilla,94.25281048,2539.455925,1875.765486,0.076717101,WS,0,,0,0.00%
10/15/2024,Jeddah,Al Andalus,Branch B,Store B,Dairy,Milk,Brand F,Skimmed Milk 1L,159.4819703,4850.109211,1696.579404,0.779833367,DS,11,Damaged Item,317.4496471,73.52%
10/15/2024,Mecca,Al Awali,Branch O,Store O,Snacks,Chocolate,Brand A,Chocolat with Nuts,163,1145.1774,878,0.454320795,DS,0,,0,0.00%
10/15/2024,Medina,Al Madinah,Branch V,Store V,Dairy,Cheese,Brand I,Cheddar Cheese,215.8197884,3504.011581,1493.221416,0.181496013,SS,0,,0,0.00%
10/15/2024,Riyadh,Al Malaz,Branch J,Store J,Frozen Foods,Ready Meals,Brand J,Frozen Kebbeh,143.9061765,3479.097968,3270.765165,0.560480977,MT,0,,0,0.00%
10/16/2024,Medina,Al Madinah,Branch C,Store C,Snacks,Cookies,Brand I,Biscuits Chocolat,76.51961357,257.7116078,127.9219661,0.943883197,SS,0,,0,0.00%
10/16/2024,Jeddah,Al Rawdah,Branch W,Store W,Snacks,Chips,Brand F,Potato Chips Salts,238.0954764,4793.634651,3019.745843,0.55110558,MT,0,,0,0.00%
10/16/2024,Dammam,Al Faisaliyah,Branch C,Store C,Beverages,Soft Drinks,Brand F,Pepsi Can 330ml,275.6173639,1788.885453,2165.109925,0.627762999,SS,0,,0,0.00%
10/16/2024,Jeddah,Al Rawdah,Branch X,Store X,Frozen Foods,Desserts,Brand J,Ice Cream Strawberry,127.2264955,5208.188294,2042.997021,0.273706697,WS,0,,0,0.00%
10/16/2024,Mecca,Al Awali,Branch C,Store C,Dairy,Cheese,Brand G,Cheddar Cheese,116,4305.27312,3044,0.007621831,SS,11,Product Expired,409.4304762,0.00%
10/16/2024,Dammam,Al Faisaliyah,Branch W,Store W,Bakery,Pastry,Brand C,Muffin Plain,222.0053307,7156.707895,2688.785923,0.753405826,MT,0,,0,0.00%
10/16/2024,Riyadh,Al Malaz,Branch A,Store A,Frozen Foods,Frozen Meat,Brand C,Chicken Nuggets,474.5563114,6117.075123,4517.95481,0.246567851,SS,0,,0,0.00%
10/16/2024,Riyadh,Olaya,Branch P,Store P,Bakery,Bread,Brand B,White Bread,39,754.66944,493,0.597483805,WS,5,Damaged Item,97.86666667,97.97%
10/17/2024,Dammam,Al Khobar,Branch D,Store D,Snacks,Chips,Brand B,Potato Chips Vinegar,94,1573.36272,1105,0.839164183,SS,0,,0,0.00%
10/17/2024,Medina,Al Qiblatayn,Branch P,Store P,Snacks,Chips,Brand B,Potato Chips Vinegar,70,1973.96702,1352,0.447974972,WS,0,,0,0.00%
10/17/2024,Jeddah,Al Rawdah,Branch L,Store L,Frozen Foods,Frozen Meat,Brand H,Chicken Nuggets,177,6163.64514,4142,0.178114381,WS,0,,0,0.00%
10/17/2024,Dammam,Al Shati,Branch J,Store J,Dairy,Cheese,Brand E,Cheddar Cheese,153,5089.91878,3102,0.109899117,MT,0,,0,0.00%
10/17/2024,Medina,Al Qiblatayn,Branch S,Store S,Beverages,Juice,Brand F,Apple Juice 1L,190.5696939,2059.857527,1100.121756,0.655583883,SS,0,,0,0.00%
10/17/2024,Medina,Al Madinah,Branch Z,Store Z,Beverages,Water,Brand H,Mineral Water 500ml,125,2611.7411,2080,0.449484568,MT,0,,0,0.00%
10/17/2024,Riyadh,Al Nakheel,Branch E,Store E,Dairy,Yogurt,Brand H,Yogurt Cup Plain,102,299.8162,182,0.920396951,DS,0,,0,0.00%
10/17/2024,Medina,Al Madinah,Branch P,Store P,Beverages,Soft Drinks,Brand F,Pepsi Can 330ml,442.5430461,13614.22208,9457.622446,0.132577943,WS,0,,0,0.00%
10/17/2024,Jeddah,Al Hamra,Branch Z,Store Z,Bakery,Pastry,Brand F,Croissant Chocolat,43.55701584,3809.085983,2842.819351,0.083443594,MT,8,Wrong Store,286.8290909,0.00%
10/17/2024,Dammam,Al Faisaliyah,Branch P,Store P,Frozen Foods,Frozen Meat,Brand A,Chicken Nuggets,185,4586.03968,3311,0.116190922,WS,0,,0,0.00%
10/17/2024,Dammam,Al Khobar,Branch X,Store X,Snacks,Chocolate,Brand D,Chocolat with Nuts,32,266.1997,194,0.626526315,WS,0,,0,0.00%
10/17/2024,Riyadh,Olaya,Branch V,Store V,Beverages,Juice,Brand G,Orange Juice 1L,22,665.58828,478,0.842341171,SS,8,Wrong Store,247.776,0.00%
10/17/2024,Mecca,Al Awali,Branch G,Store G,Snacks,Chocolate,Brand I,Chocolat with Nuts,344.0629161,6597.489884,6617.001824,0.669903827,WS,0,,0,0.00%
10/18/2024,Riyadh,Olaya,Branch D,Store D,Dairy,Milk,Brand C,Full Fat Milk 1L,151.4515244,6281.373394,2977.336488,0.630094574,SS,0,,0,0.00%
10/18/2024,Medina,Al Madinah,Branch E,Store E,Beverages,Juice,Brand H,Carrot Juice 1L,146,4146.14816,3002,0.802216746,DS,0,,0,0.00%
10/18/2024,Riyadh,Al Malaz,Branch Y,Store Y,Dairy,Cheese,Brand B,Gouda Cheese,158,1878.338,1404,0.964936322,MT,9,Wrong Store,107.6205882,0.00%
10/18/2024,Dammam,Al Khobar,Branch H,Store H,Bakery,Pastry,Brand J,Croissant Zaatar,32.42972118,307.4645617,305.1452807,0.451585842,DS,0,,0,0.00%
10/18/2024,Riyadh,Al Malaz,Branch V,Store V,Bakery,Pastry,Brand B,Muffin Plain,168,757.15024,501,0.20539117,SS,32,Packaging Defect,144.6047059,54.80%
10/19/2024,Mecca,Al Aziziyah,Branch J,Store J,Frozen Foods,Desserts,Brand I,Ice Cream Vanilla,249.0253699,4776.640289,4181.770947,0.348433708,MT,0,,0,0.00%
10/19/2024,Medina,Al Qiblatayn,Branch D,Store D,Snacks,Chips,Brand I,Potato Chips Vinegar,197.3357043,849.498759,1098.282561,0.309792259,SS,0,,0,0.00%
10/19/2024,Jeddah,Al Hamra,Branch X,Store X,Frozen Foods,Frozen Meat,Brand F,Chicken Tender,251.4323292,3291.340207,3487.859072,0.856156085,WS,0,,0,0.00%
10/19/2024,Jeddah,Al Rawdah,Branch Z,Store Z,Frozen Foods,Desserts,Brand C,Ice Cream Vanilla,222.5018963,1141.641308,504.3705462,0.155304593,MT,0,,0,0.00%
10/19/2024,Jeddah,Al Andalus,Branch N,Store N,Snacks,Cookies,Brand B,Biscuits Chocolat,135,3394.19814,2395,0.566427704,MT,0,,0,0.00%
10/19/2024,Riyadh,Olaya,Branch Y,Store Y,Beverages,Juice,Brand D,Orange Juice 1L,157,5107.47336,4072,0.850269919,MT,0,,0,0.00%
10/19/2024,Dammam,Al Khobar,Branch L,Store L,Snacks,Chocolate,Brand C,Chocolat Waffer,394.9116632,13672.9003,7859.125372,0.124850733,WS,0,,0,0.00%
10/19/2024,Mecca,Al Awali,Branch G,Store G,Snacks,Chips,Brand C,Potato Chips Ketchup,506.7974469,6804.35559,8126.116508,0.471169937,WS,0,,0,0.00%
10/19/2024,Dammam,Al Shati,Branch T,Store T,Dairy,Cheese,Brand B,Cheddar Cheese,142,816.55722,584,0.012153555,WS,1,Incorrect Labeling,5.769825328,79.24%
10/19/2024,Medina,Al Madinah,Branch P,Store P,Beverages,Soft Drinks,Brand A,Pepsi Can 330ml,162,2051.83416,1253,0.783791794,WS,0,,0,0.00%
10/20/2024,Jeddah,Al Rawdah,Branch T,Store T,Dairy,Cheese,Brand I,Cheddar Cheese,50.34084087,1638.248133,1156.821772,0.864817284,WS,0,,0,0.00%
10/20/2024,Mecca,Al Aziziyah,Branch G,Store G,Beverages,Soft Drinks,Brand J,Pepsi Can 330ml,359.9433629,11303.60117,8651.317551,0.820834208,WS,0,,0,0.00%
10/20/2024,Dammam,Al Shati,Branch A,Store A,Snacks,Chocolate,Brand D,Chocolat with Nuts,21,527.8556,369,0.042421105,SS,0,,0,0.00%
10/20/2024,Riyadh,Al Nakheel,Branch P,Store P,Dairy,Cheese,Brand I,Cheddar Cheese,265.5562398,10427.35012,6531.892533,0.99737216,WS,0,,0,0.00%
10/20/2024,Riyadh,Al Nakheel,Branch A,Store A,Snacks,Chocolate,Brand D,Chocolat with Nuts,155,798.343,537,0.035883635,SS,0,,0,0.00%
10/20/2024,Jeddah,Al Hamra,Branch M,Store M,Beverages,Water,Brand C,Mineral Water 1L,113.4376368,5651.687439,2711.853391,0.867028036,SS,0,,0,0.00%
10/20/2024,Medina,Al Madinah,Branch L,Store L,Frozen Foods,Desserts,Brand F,Ice Cream Strawberry,199.935699,2993.977937,4011.517492,0.161575321,WS,0,,0,0.00%
10/20/2024,Dammam,Al Khobar,Branch O,Store O,Snacks,Chips,Brand A,Potato Chips Ketchup,164,4852.0704,2964,0.876195503,DS,0,,0,0.00%
10/20/2024,Medina,Al Madinah,Branch K,Store K,Dairy,Yogurt,Brand H,Yogurt Cup Flavored,128,3247.0392,2031,0.648258314,WS,0,,0,0.00%
10/21/2024,Medina,Al Madinah,Branch J,Store J,Bakery,Pastry,Brand C,Croissant Cheese,14.62859218,198.9308314,179.2458496,0.817121531,MT,0,,0,0.00%
10/21/2024,Riyadh,Al Nakheel,Branch N,Store N,Snacks,Cookies,Brand H,Biscuits Strawberry,76,1535.36346,1165,0.583607651,MT,0,,0,0.00%
10/21/2024,Jeddah,Al Hamra,Branch T,Store T,Frozen Foods,Frozen Meat,Brand D,Chicken Tender,183,5929.50734,4483,0.345461757,WS,0,,0,0.00%
10/21/2024,Jeddah,Al Rawdah,Branch V,Store V,Snacks,Chocolate,Brand B,Chocolat Waffer,17,269.72408,194,0.698162335,SS,0,,0,0.00%
10/21/2024,Mecca,Al Aziziyah,Branch G,Store G,Bakery,Pastry,Brand D,Croissant Zaatar,64,1046.52744,671,0.427637844,WS,0,,0,0.00%
10/21/2024,Medina,Al Madinah,Branch C,Store C,Beverages,Juice,Brand E,Orange Juice 1L,124,337.29816,250,0.07577272,SS,29,Spoiled Product,79.42484848,0.00%
10/21/2024,Mecca,Al Aziziyah,Branch C,Store C,Frozen Foods,Frozen Meat,Brand A,Chicken Nuggets,165,5070.72438,3471,0.389382361,SS,0,,0,0.00%
10/21/2024,Jeddah,Al Rawdah,Branch U,Store U,Dairy,Yogurt,Brand D,Yogurt Cup Flavored,76,1460.54308,885,0.580896867,WS,0,,0,0.00%
10/22/2024,Medina,Al Qiblatayn,Branch P,Store P,Frozen Foods,Frozen Meat,Brand G,Hamburger,102,3257.32368,2138,0.421370345,WS,0,,0,0.00%
10/22/2024,Dammam,Al Khobar,Branch I,Store I,Bakery,Pastry,Brand I,Croissant Chocolat,232.9460443,18474.21109,9174.13232,0.312026783,MT,0,,0,0.00%
10/22/2024,Dammam,Al Faisaliyah,Branch R,Store R,Bakery,Pastry,Brand E,Croissant Chocolat,158,3335.0928,2488,0.087825493,DS,0,,0,0.00%
10/22/2024,Riyadh,Olaya,Branch T,Store T,Dairy,Milk,Brand I,Full Fat Milk 1L,440.3357342,11461.01647,7460.638473,0.119788946,WS,0,,0,0.00%
10/23/2024,Riyadh,Al Nakheel,Branch P,Store P,Snacks,Chips,Brand A,Potato Chips Salts,96,397.27838,289,0.620800213,WS,0,,0,0.00%
10/23/2024,Riyadh,Al Malaz,Branch Q,Store Q,Beverages,Soft Drinks,Brand B,Seven Up Can 330ml,84,284.4231,226,0.52604338,DS,0,,0,0.00%
10/23/2024,Mecca,Al Aziziyah,Branch K,Store K,Frozen Foods,Ready Meals,Brand F,Frozen Pizza Cheese,47.21277947,115.3506544,167.3627323,0.540391203,WS,0,,0,0.00%
10/23/2024,Mecca,Al Awali,Branch J,Store J,Dairy,Yogurt,Brand C,Yogurt Cup Flavored,25.00139621,261.7079471,295.1414052,0.95759111,MT,0,,0,0.00%
10/24/2024,Medina,Al Madinah,Branch B,Store B,Snacks,Chips,Brand G,Potato Chips Salts,21,769.14928,611,0.992241777,DS,0,,0,0.00%
10/24/2024,Mecca,Al Awali,Branch W,Store W,Snacks,Cookies,Brand J,Biscuits Strawberry,221.4905575,6478.481564,5379.023633,0.407121889,MT,0,,0,0.00%
10/24/2024,Jeddah,Al Hamra,Branch Z,Store Z,Dairy,Cheese,Brand A,Emmental Cheese,179,1116.27628,847,0.29132938,MT,0,,0,0.00%
10/24/2024,Riyadh,Al Nakheel,Branch N,Store N,Beverages,Soft Drinks,Brand J,Seven Up Can 330ml,212.4180319,3596.017959,2659.752931,0.392954229,MT,0,,0,0.00%
10/24/2024,Riyadh,Olaya,Branch I,Store I,Dairy,Yogurt,Brand J,Yogurt Cup Plain,297.3842796,5323.005449,3841.338543,0.185986585,MT,0,,0,0.00%
10/24/2024,Medina,Al Qiblatayn,Branch P,Store P,Beverages,Juice,Brand A,Apple Juice 1L,115,4410.26816,2926,0.841978154,WS,6,Incorrect Labeling,231.5182418,6.18%
10/24/2024,Riyadh,Olaya,Branch G,Store G,Dairy,Milk,Brand J,Full Fat Milk 1L,51.74526597,1856.54732,1247.15919,0.318723075,WS,0,,0,0.00%
10/24/2024,Jeddah,Al Andalus,Branch T,Store T,Snacks,Chips,Brand C,Potato Chips Vinegar,343.8096042,1624.028285,2053.792449,0.738717869,WS,0,,0,0.00%
10/24/2024,Mecca,Al Awali,Branch O,Store O,Frozen Foods,Desserts,Brand D,Ice Cream Vanilla,68,1249.38716,947,0.878230836,DS,0,,0,0.00%
10/24/2024,Medina,Al Madinah,Branch A,Store A,Bakery,Pastry,Brand D,Croissant Chocolat,136,315.5072,248,0.842929369,SS,0,,0,0.00%
10/25/2024,Dammam,Al Khobar,Branch G,Store G,Dairy,Cheese,Brand I,Emmental Cheese,191.9579256,1852.585066,949.1992131,0.469738786,WS,0,,0,0.00%
10/25/2024,Mecca,Al Awali,Branch F,Store F,Frozen Foods,Frozen Meat,Brand I,Chicken Tender,346.693784,4921.875482,4856.179242,0.11308419,MT,0,,0,0.00%
10/25/2024,Dammam,Al Faisaliyah,Branch X,Store X,Dairy,Cheese,Brand H,Cheddar Cheese,70,1452.2193,1078,0.921785858,WS,0,,0,0.00%
10/25/2024,Dammam,Al Faisaliyah,Branch N,Store N,Beverages,Water,Brand A,Mineral Water 1L,177,6258.4074,4167,0.024021761,MT,0,,0,0.00%
10/25/2024,Dammam,Al Shati,Branch I,Store I,Snacks,Cookies,Brand H,Biscuits Strawberry,123,492.5907,326,0.522834067,MT,0,,0,0.00%
10/25/2024,Mecca,Al Aziziyah,Branch R,Store R,Snacks,Cookies,Brand J,Biscuits Vanilla,647.0778269,2682.116987,1804.207154,0.248413113,DS,0,,0,0.00%
10/25/2024,Riyadh,Al Nakheel,Branch V,Store V,Beverages,Soft Drinks,Brand H,Pepsi Can 330ml,174,711.5661,487,0.211606446,SS,0,,0,0.00%
10/25/2024,Medina,Al Qiblatayn,Branch T,Store T,Dairy,Cheese,Brand E,Emmental Cheese,161,4618.2213,3178,0.590588214,WS,0,,0,0.00%
10/25/2024,Dammam,Al Shati,Branch W,Store W,Frozen Foods,Desserts,Brand C,Ice Cream Strawberry,134.022852,1955.913479,2663.739969,0.847663472,MT,0,,0,0.00%
10/25/2024,Riyadh,Al Nakheel,Branch M,Store M,Snacks,Cookies,Brand B,Biscuits Vanilla,106,1002.2796,680,0.281966889,SS,0,,0,0.00%
10/26/2024,Mecca,Al Awali,Branch V,Store V,Snacks,Chips,Brand B,Potato Chips Vinegar,44,1074.12192,824,0.584008968,SS,0,,0,0.00%
10/26/2024,Riyadh,Al Nakheel,Branch C,Store C,Dairy,Yogurt,Brand C,Yogurt Cup Plain,85.24853637,2879.115928,2769.778464,0.652371794,SS,0,,0,0.00%
10/26/2024,Medina,Al Madinah,Branch W,Store W,Snacks,Cookies,Brand F,Biscuits Strawberry,252.049197,4272.542497,4289.194874,0.223552539,MT,0,,0,0.00%
10/26/2024,Medina,Al Qiblatayn,Branch S,Store S,Frozen Foods,Frozen Meat,Brand F,Chicken Nuggets,439.0922349,3551.962431,1554.232412,0.612191929,SS,0,,0,0.00%
10/26/2024,Dammam,Al Khobar,Branch Z,Store Z,Dairy,Milk,Brand E,Full Fat Milk 1L,16,331.66728,258,0.473901175,MT,0,,0,0.00%
10/26/2024,Mecca,Al Aziziyah,Branch B,Store B,Dairy,Yogurt,Brand I,Yogurt Cup Flavored,37.41709136,1117.952607,606.6394922,0.958929433,DS,0,,0,0.00%
10/27/2024,Mecca,Al Aziziyah,Branch Z,Store Z,Frozen Foods,Desserts,Brand C,Ice Cream Vanilla,138.8574277,745.6264103,932.5975564,0.142111706,MT,0,,0,0.00%
10/27/2024,Mecca,Al Awali,Branch K,Store K,Bakery,Bread,Brand E,White Bread,43,696.39828,462,0.78995139,WS,0,,0,0.00%
10/27/2024,Medina,Al Qiblatayn,Branch A,Store A,Dairy,Milk,Brand I,Full Fat Milk 1L,396.5686253,18495.54153,10561.0398,0.268506146,SS,0,,0,0.00%
10/27/2024,Jeddah,Al Andalus,Branch U,Store U,Bakery,Bread,Brand I,White Bread,382.9390668,12001.76462,9519.686631,0.032473006,WS,0,,0,0.00%
10/27/2024,Riyadh,Al Nakheel,Branch W,Store W,Dairy,Cheese,Brand A,Cheddar Cheese,162,2059.96744,1622,0.857792164,MT,0,,0,0.00%
10/27/2024,Medina,Al Madinah,Branch U,Store U,Snacks,Chocolate,Brand E,Chocolat with Nuts,8,70.92558,50,0.985182609,WS,0,,0,0.00%
10/27/2024,Dammam,Al Faisaliyah,Branch F,Store F,Beverages,Soft Drinks,Brand G,Pepsi Can 330ml,38,368.14478,260,0.444726001,MT,0,,0,0.00%
10/27/2024,Medina,Al Qiblatayn,Branch A,Store A,Dairy,Cheese,Brand G,Cheddar Cheese,41,1542.24938,1162,0.767897031,SS,5,Incorrect Labeling,190.0445313,98.18%
10/27/2024,Riyadh,Al Nakheel,Branch N,Store N,Dairy,Milk,Brand B,Full Fat Milk 1L,99,1383.9269,975,0.614619029,MT,4,Product Expired,55.97051282,0.00%
10/28/2024,Dammam,Al Shati,Branch O,Store O,Snacks,Chips,Brand J,Potato Chips Ketchup,15.12172033,195.8155595,111.9691548,0.562335783,DS,0,,0,0.00%
10/28/2024,Dammam,Al Faisaliyah,Branch I,Store I,Snacks,Chocolate,Brand D,Chocolat Waffer,70,2144.79552,1539,0.342281847,MT,0,,0,0.00%
10/28/2024,Mecca,Al Aziziyah,Branch F,Store F,Snacks,Chips,Brand H,Potato Chips Salts,154,3013.59696,1918,0.177941854,MT,0,,0,0.00%
10/28/2024,Jeddah,Al Rawdah,Branch V,Store V,Dairy,Milk,Brand C,Skimmed Milk 1L,149.27627,4035.911175,1727.125597,0.420239653,SS,0,,0,0.00%
10/28/2024,Jeddah,Al Hamra,Branch C,Store C,Beverages,Water,Brand J,Mineral Water 500ml,139.9345644,3950.12631,2396.445135,0.136201729,SS,0,,0,0.00%
10/29/2024,Medina,Al Madinah,Branch T,Store T,Bakery,Pastry,Brand J,Croissant Cheese,63.52758481,794.510077,664.721286,0.215070991,WS,0,,0,0.00%
10/29/2024,Medina,Al Madinah,Branch D,Store D,Bakery,Bread,Brand G,Brown Bread,176,4910.8455,3609,0.08144181,SS,15,Spoiled Product,419.85,0.00%
10/29/2024,Medina,Al Madinah,Branch I,Store I,Bakery,Bread,Brand D,White Bread,115,2933.09654,1828,0.169707382,MT,0,,0,0.00%
10/29/2024,Jeddah,Al Rawdah,Branch N,Store N,Beverages,Water,Brand B,Mineral Water 1L,54,1408.94006,912,0.303695288,MT,0,,0,0.00%
10/29/2024,Jeddah,Al Hamra,Branch P,Store P,Dairy,Cheese,Brand C,Gouda Cheese,165.9105968,8946.562609,7420.056912,0.965584569,WS,0,,0,0.00%
10/30/2024,Dammam,Al Khobar,Branch G,Store G,Dairy,Cheese,Brand E,Cheddar Cheese,176,5627.3344,3903,0.702672143,WS,0,,0,0.00%
10/30/2024,Jeddah,Al Hamra,Branch Y,Store Y,Frozen Foods,Frozen Meat,Brand A,Chicken Tender,68,1043.52,815,0.315312139,MT,0,,0,0.00%
10/30/2024,Riyadh,Al Nakheel,Branch E,Store E,Beverages,Water,Brand F,Mineral Water 1L,139.9254946,4064.853897,2539.253619,0.693365333,DS,0,,0,0.00%
